set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0041_flat_0p3_late_bias_cal.fits,2461181.679848843,144.94295509397747,211.44019016998755,5,True,11.036833450198174,1.0025096885873352,1.003948010469576
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0042_flat_0p3_late_bias_cal.fits,2461181.6800405094,140.8118677213139,199.01256115105588,5,True,11.312833428382874,0.9739366881761679,0.9449398653369984
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0043_flat_0p3_late_bias_cal.fits,2461181.6802317128,145.86146196670276,213.4953482015071,5,True,11.588166207075119,1.0088626157671636,1.0137061922763833
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0044_flat_0p3_late_bias_cal.fits,2461181.6804236113,154.58629798716348,221.59673290074824,5,True,11.864500120282173,1.06920865077229,1.052172715808702
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0045_flat_0p3_late_bias_cal.fits,2461181.680614699,143.00844922442386,209.47476092814753,5,True,12.139666602015495,0.9891295220549285,0.9946158736819687
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0046_flat_0p3_late_bias_cal.fits,2461181.6808056715,148.48453470366215,210.37790423167138,5,True,12.414666786789894,1.0270053108085755,0.9989041261755591
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0047_flat_0p3_late_bias_cal.fits,2461181.6809974536,148.67581828221662,212.35696549068194,5,True,12.690833061933517,1.028328339172694,1.0083009897140554
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0048_flat_0p3_late_bias_cal.fits,2461181.6811891203,145.63177605133168,208.903809266414,5,True,12.966833040118217,1.0072739745300487,0.9919049142167371
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0049_flat_0p3_late_bias_cal.fits,2461181.68138044,144.55004872126082,212.46033682280856,5,True,13.242333456873894,0.9997921198369206,1.0087918114596501
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0050_flat_0p3_late_bias_cal.fits,2461181.6815721067,149.15940828854477,213.93387245920349,5,True,13.518333435058594,1.0316731286199192,1.0157883676457062
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0051_flat_0p3_late_bias_cal.fits,2461181.6817636574,145.21006272104842,211.05212540008375,5,True,13.794166445732117,1.0043571601244001,1.002105423904718
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0052_flat_0p3_late_bias_cal.fits,2461181.681955324,143.7431686469164,217.6402861348425,5,True,14.070166423916817,0.9942112684493255,1.0333869454404172
