set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
all_common_8,V_8 generic,light_V_8s_2026_05_20-0050_flat_0p3_late_bias_cal.fits,2461181.6815721067,161.01192840239025,230.93350765117478,8,True,13.518333435058594,1.0198251242410057,1.0053057210358034
all_common_8,V_8 generic,light_V_8s_2026_05_20-0051_flat_0p3_late_bias_cal.fits,2461181.6817636574,157.1022450923358,228.3365361225495,8,True,13.794166445732117,0.995061783369423,0.9940005173793567
all_common_8,V_8 generic,light_V_8s_2026_05_20-0052_flat_0p3_late_bias_cal.fits,2461181.681955324,155.010102009096,234.69945231219515,8,True,14.070166423916817,0.9818104665200104,1.0216997287800007
all_common_8,V_8 generic,light_V_8s_2026_05_20-0053_flat_0p3_late_bias_cal.fits,2461181.682147222,156.93818949370612,225.23363694747522,8,True,14.346499666571617,0.9940226800997768,0.9804928964012385
all_common_8,V_8 generic,light_V_8s_2026_05_20-0054_flat_0p3_late_bias_cal.fits,2461181.6823388888,157.48033783474418,229.7674525590778,8,True,14.622499644756317,0.997456565432014,1.000229619836584
all_common_8,V_8 generic,light_V_8s_2026_05_20-0055_flat_0p3_late_bias_cal.fits,2461181.682530903,157.98987231255813,233.07688780661238,8,True,14.898999854922295,1.000683879503075,1.0146363389895685
all_common_8,V_8 generic,light_V_8s_2026_05_20-0056_flat_0p3_late_bias_cal.fits,2461181.6827226854,158.3041114571799,,8,True,15.175166800618172,1.0026742225657603,
all_common_8,V_8 generic,light_V_8s_2026_05_20-0057_flat_0p3_late_bias_cal.fits,2461181.682914352,156.19810241715544,233.3210223521396,8,True,15.451166778802872,0.9893350808499485,1.0156991118102703
all_common_8,V_8 generic,light_V_8s_2026_05_20-0058_flat_0p3_late_bias_cal.fits,2461181.68310625,153.7301646119903,226.42373750941306,8,True,15.727500021457672,0.9737035372510069,0.9856736729619584
all_common_8,V_8 generic,light_V_8s_2026_05_20-0059_flat_0p3_late_bias_cal.fits,2461181.683298148,158.04413637911617,227.94422414118563,8,True,16.003833264112473,1.0010275798671937,0.9922926947108001
all_common_8,V_8 generic,light_V_8s_2026_05_20-0060_flat_0p3_late_bias_cal.fits,2461181.683489236,161.13728665906828,224.6052031340809,8,True,16.278999745845795,1.0206191244182585,0.9777571820637074
all_common_8,V_8 generic,light_V_8s_2026_05_20-0061_flat_0p3_late_bias_cal.fits,2461181.683680787,158.7328270511989,236.34732849113135,8,True,16.55483342707157,1.005389642089473,1.028873306001828
all_common_8,V_8 generic,light_V_8s_2026_05_20-0062_flat_0p3_late_bias_cal.fits,2461181.683872454,157.02514740614436,232.38022501819236,8,True,16.83083340525627,0.9945734583230799,1.0116036085124942
all_common_8,V_8 generic,light_V_8s_2026_05_20-0063_flat_0p3_late_bias_cal.fits,2461181.6840641205,159.01221968959194,229.68140896198048,8,True,17.10683338344097,1.0071592726689487,0.9998550526232758
all_common_8,V_8 generic,light_V_8s_2026_05_20-0064_flat_0p3_late_bias_cal.fits,2461181.684255671,158.9148187124816,233.54179417265016,8,True,17.382666394114494,1.0065423496585335,1.0166601814119065
all_common_8,V_8 generic,light_V_8s_2026_05_20-0065_flat_0p3_late_bias_cal.fits,2461181.684446991,157.64094134428476,233.63620966287098,8,True,17.65816681087017,0.9984738036931535,1.0170711933669874
all_common_8,V_8 generic,light_V_8s_2026_05_20-0066_flat_0p3_late_bias_cal.fits,2461181.684639352,159.04236794455176,230.50048739452293,8,True,17.935166582465172,1.0073502271414843,1.0034206860499144
all_common_8,V_8 generic,light_V_8s_2026_05_20-0067_flat_0p3_late_bias_cal.fits,2461181.6848310186,155.93789284176475,226.5308126847439,8,True,18.211166560649872,0.9876869528808931,0.9861397953858363
all_common_8,V_8 generic,light_V_8s_2026_05_20-0068_flat_0p3_late_bias_cal.fits,2461181.6850228007,155.8296530614852,228.3764835488964,8,True,18.487332835793495,0.9870013785357705,0.9941744175493913
all_common_8,V_8 generic,light_V_8s_2026_05_20-0069_flat_0p3_late_bias_cal.fits,2461181.685213773,156.19671672398664,219.45957968697263,8,True,18.762333020567894,0.9893263040796678,0.9553571209279816
all_common_8,V_8 generic,light_V_8s_2026_05_20-0070_flat_0p3_late_bias_cal.fits,2461181.685405671,157.69356575932105,228.73167903289792,8,True,19.038666263222694,0.9988071187533171,0.9957206637212208
all_common_8,V_8 generic,light_V_8s_2026_05_20-0071_flat_0p3_late_bias_cal.fits,2461181.6855980325,154.9564608559998,227.5675136438496,8,True,19.31566670536995,0.9814707115952446,0.9906527888262101
