flat,sequence,file,jd,target_rate,dn_rate,ensemble_rate,diff_flux,check_diff_flux,n_comps,good,reject_reason,minutes_combined,diff_flux_norm,check_diff_flux_norm,v_resid,dn_resid,v_corr_norm,correction_mode
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_4s_masked_clipmean_cal.fits,2461181.6915494213,221877.6749534607,329897.6132965088,1406.3622057437897,157.76709161216058,234.5751414174517,8,True,ok,27.885666489601135,0.9950445514086452,1.0183954208335544,-0.004955448591354772,0.018395420833554388,0.9912399811540046,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_4s_masked_clipmean_cal.fits,2461181.6917408565,159472.28686523438,224026.8984069824,979.0908918380736,162.8779188884627,228.81113518113796,8,True,ok,28.161333203315735,1.0272787821503564,0.9933712962769304,0.027278782150356395,-0.006628703723069562,1.0286497412189097,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_4s_masked_clipmean_cal.fits,2461181.691932523,221845.48431396484,319287.5489692688,1407.447610616684,157.62255208686705,226.85572561338216,8,True,ok,28.437333181500435,0.9941329337472125,0.9848819903017814,-0.005867066252787545,-0.015118009698218637,0.9972596646074435,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0017_flat_4s_masked_clipmean_cal.fits,2461181.692123727,223395.24155426025,326504.4516906738,1407.433074951172,158.72530319923774,231.98577431612603,8,True,ok,28.712666630744938,1.00108803746822,1.0071538221589773,0.00108803746822006,0.007153822158977308,0.9996084725678407,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0018_flat_4s_masked_clipmean_cal.fits,2461181.6923153936,232082.4006347656,336922.05112457275,1459.146923303604,159.05348318818773,230.90344484416903,8,True,ok,28.98866660892963,1.0031578842692803,1.002454946688142,0.00315788426928032,0.0024549466881420567,1.0026501482826484,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0019_flat_4s_masked_clipmean_cal.fits,2461181.6925069443,223840.8228340149,325764.1016998291,1398.640404701233,160.04172486481977,232.91483686932125,8,True,ok,29.264499619603157,1.0093907715321389,1.0111872975056175,0.009390771532138853,0.011187297505617533,1.0070769968321847,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0020_flat_4s_masked_clipmean_cal.fits,2461181.692698148,234363.8896484375,333507.49227142334,1486.427903175354,157.6691941450924,224.36842820225195,8,True,ok,29.539833068847656,0.9944271074270932,0.9740835217239097,-0.005572892572906829,-0.025916478276090338,0.9997871947687429,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0021_flat_4s_masked_clipmean_cal.fits,2461181.6928898147,228900.73065185547,326001.45167541504,1431.2475180625916,159.93091884044415,227.7743350197784,8,True,ok,29.815833047032356,1.0086919126656189,0.9888700838710982,0.008691912665618862,-0.011129916128901796,1.0109938196577888,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0022_flat_4s_masked_clipmean_cal.fits,2461181.6930810185,220203.2081298828,323187.0910644531,1388.7919149398804,158.55738052695622,232.7109537345223,8,True,ok,30.091166496276855,1.0000289411864525,1.0103021497887292,2.8941186452469125e-05,0.010302149788729231,0.9978982341480161,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0023_flat_4s_masked_clipmean_cal.fits,2461181.693271991,213408.3208618164,304826.3574523926,1328.1692109107971,160.67856347571168,229.5086762652454,8,True,ok,30.366166681051254,1.013407342943954,0.9963996335577087,0.01340734294395407,-0.003600366442291336,1.0141519764696607,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0024_flat_4s_masked_clipmean_cal.fits,2461181.6934636575,200815.15719604492,301099.8156738281,1304.0430936813354,153.99426458303645,230.8971360937301,8,True,ok,30.64216665923595,0.9712491518714209,1.002427557585787,-0.028750848128579087,0.0024275575857870546,0.9707470805425896,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0025_flat_4s_masked_clipmean_cal.fits,2461181.6936555556,232281.67683410645,340832.9500427246,1455.5541162490845,159.58298921423048,234.16027356031256,8,True,ok,30.918499901890755,1.0064975039628925,1.0165942942375794,0.0064975039628925035,0.01659429423757941,1.0030654455813908,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0026_flat_4s_masked_clipmean_cal.fits,2461181.6938471063,216102.50497436523,312967.1845703125,1331.9514274597168,162.24503425512563,234.96891712275132,8,True,ok,31.19433291256428,1.023287148663061,1.020104976981275,0.02328714866306103,0.02010497698127489,1.0191290052813304,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0027_flat_4s_masked_clipmean_cal.fits,2461181.6940381946,225136.47189331055,333324.43280029297,1419.987533569336,158.54820311513492,234.7375768591684,8,True,ok,31.469500064849857,0.9999710588135476,1.0191006256094133,-2.8941186452358103e-05,0.01910062560941328,0.9960206369832382,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0028_flat_4s_masked_clipmean_cal.fits,2461181.6942291665,222371.66482925415,327632.2173156738,1409.246012210846,157.79478026011526,232.4875958326677,8,True,ok,31.744499579072,0.9952191850283794,1.0093324534130552,-0.004780814971620639,0.00933245341305522,0.9932890321398211,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,2461181.694420139,227239.30157852173,329154.74546051025,1402.9053745269775,161.9776399068546,234.62362568216156,8,True,ok,32.0194997638464,1.0216006797891932,1.0186059126736726,0.021600679789193222,0.01860591267367262,1.0177525752767063,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0032_flat_4s_masked_clipmean_cal.fits,2461181.6949944445,233673.2453994751,334983.0393791199,1475.3988547325134,158.3797117978918,227.04574990323655,8,True,ok,32.846499904990196,0.9989083760609582,0.9857069705851373,-0.0010916239390418303,-0.014293029414862657,1.0018644831841668,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0033_flat_4s_masked_clipmean_cal.fits,2461181.695186111,205975.66687393188,312391.1774291992,1306.9354312419891,157.60202221940827,239.02571616130408,8,True,ok,33.122499883174896,0.9940034508965923,1.0377173528670547,-0.0059965491034077445,0.03771735286705469,0.9862026878643037,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0037_flat_4s_masked_clipmean_cal.fits,2461181.6959542823,182926.54271698,261536.78602600095,1141.079171180725,160.31012337881674,229.20126195571277,8,True,ok,34.228666350245476,1.0110835737270059,0.9950650107872182,0.011083573727005858,-0.004934989212781793,1.0121042360611707,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0038_flat_4s_masked_clipmean_cal.fits,2461181.69614699,239103.0198230743,338024.4324989319,1490.368458032608,160.4321525555548,226.8059490101851,8,True,ok,34.506166353821754,1.0118532175493349,0.984665887843293,0.011853217549334882,-0.015334112156706992,1.0150246430644454,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0042_flat_4s_masked_clipmean_cal.fits,2461181.696914352,221969.0649528503,322052.0025215149,1414.992339372635,156.8694464107592,227.5998205504795,8,True,ok,35.61116673052311,0.9893830604245284,0.988112438643521,-0.010616939575471607,-0.011887561356478948,0.9918416648101687,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0044_flat_4s_masked_clipmean_cal.fits,2461181.6972972224,238700.5796508789,342213.2712402344,1497.8781821727753,159.35914047738336,228.46535540282088,8,True,ok,36.16250015795231,1.005085679331638,0.9918701118772234,0.00508567933163806,-0.008129888122776596,1.0067671157502631,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0045_flat_4s_masked_clipmean_cal.fits,2461181.6974885417,230150.82865142825,325051.7691192627,1464.5295765399933,157.15000389078403,221.9496105276411,8,True,ok,36.43799990415573,0.9911525497965068,0.9635823542567601,-0.008847450203493201,-0.03641764574323991,0.9986845053300297,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0047_flat_4s_masked_clipmean_cal.fits,2461181.6978716436,226069.34585762024,342003.95804977417,1439.238088130951,157.07571090701362,237.62847917255544,8,True,ok,36.98966659605503,0.9906839804139237,1.0316513232674875,-0.009316019586076307,0.03165132326748754,0.9841378032911994,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0048_flat_4s_masked_clipmean_cal.fits,2461181.6980633102,234243.3225440979,335032.08766937256,1475.4844074249268,158.75689459362604,227.06582731977744,8,True,ok,37.26566657423973,1.0012872858953556,0.9857941356144063,0.0012872858953556499,-0.01420586438559368,1.0042253654082909,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0049_flat_4s_masked_clipmean_cal.fits,2461181.698254977,235472.5772705078,336318.67833709717,1486.4120590686798,158.416756533881,226.26207604089245,8,True,ok,37.54166655242443,0.9991420189729734,0.9823046924579002,-0.0008579810270266108,-0.017695307542099803,1.0028017906808644,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0050_flat_4s_masked_clipmean_cal.fits,2461181.698446412,204320.0649795532,291478.2178840637,1268.2931094169617,161.09845859958963,229.81928681931984,8,True,ok,37.81733326613903,1.0160556414636792,0.9977481326527984,0.016055641463679216,-0.0022518673472016193,1.0165213762573586,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0051_flat_4s_masked_clipmean_cal.fits,2461181.698638773,236142.27904510495,346738.1307144165,1500.2688283920288,157.3999769749263,231.11733320890664,8,True,ok,38.09433303773403,0.9927291419288257,1.0033835315752793,-0.007270858071174335,0.003383531575279264,0.9920293545358967,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0052_flat_4s_masked_clipmean_cal.fits,2461181.6988304397,228608.1979522705,331725.19303131104,1428.1993050575256,160.0674339657815,232.2681378268488,8,True,ok,38.37033301591873,1.009552920054826,1.0083796882272784,0.009552920054826108,0.008379688227278415,1.007819819580467,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0053_flat_4s_masked_clipmean_cal.fits,2461181.6990222223,229395.7268295288,339813.9562988281,1475.553798675537,155.4641566003458,230.29587711667745,8,True,ok,38.64649996161461,0.9805198307439088,0.9998172239192892,-0.019480169256091195,-0.00018277608071082252,0.9805576327842223,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0058_flat_4s_masked_clipmean_cal.fits,2461181.6999804396,222750.60411071777,320291.30226135254,1399.334620475769,159.183229551616,228.88828559994792,8,True,ok,40.02633288502693,1.003976200755153,0.9937062406907191,0.0039762007551529255,-0.0062937593092808886,1.0052778860862261,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0060_flat_4s_masked_clipmean_cal.fits,2461181.7003641203,216398.30568695068,311459.9518356323,1376.880363702774,157.1656560668799,226.2069821360797,8,True,ok,40.57883307337761,0.9912512688156808,0.9820655052190558,-0.00874873118431918,-0.01793449478094422,0.9949605096095162,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0062_flat_4s_masked_clipmean_cal.fits,2461181.700747222,233288.34928894043,338742.54692459106,1498.7261781692505,155.6577530219101,226.0203043483084,8,True,ok,41.13049976527691,0.9817408525836429,0.9812550535953721,-0.018259147416357147,-0.01874494640462787,0.9856177122739521,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0063_flat_4s_masked_clipmean_cal.fits,2461181.70093831,232455.21562194824,344445.6950073242,1494.4054131507874,155.55030353633578,230.49012803098648,8,True,ok,41.40566624701023,0.9810631635670054,1.000660553866485,-0.018936836432994597,0.000660553866485003,0.9809265467635762,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0064_flat_4s_masked_clipmean_cal.fits,2461181.701130209,236356.8942680359,344104.6417388916,1507.322535276413,156.80578558104867,228.288659981979,8,True,ok,41.682000160217285,0.9889815485433476,0.9911029981652577,-0.011018451456652367,-0.00889700183474229,0.9908216406424749,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0066_flat_4s_masked_clipmean_cal.fits,2461181.701513542,238193.51711273193,344718.56479644775,1500.4917404651642,158.74363762834847,229.7370625243044,8,True,ok,42.234000116586685,1.0012036735847472,0.9973911602770429,0.0012036735847471558,-0.0026088397229571125,1.0017432379741078,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0069_flat_4s_masked_clipmean_cal.fits,2461181.7020890047,205156.745552063,306194.32649993896,1310.3910126686096,156.56147178105377,233.66638166754103,8,True,ok,43.062666580080986,0.9874406497853451,1.0144500890206667,-0.01255935021465493,0.01445008902066669,0.984452059344149,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0070_flat_4s_masked_clipmean_cal.fits,2461181.702280787,207114.64324188232,301887.14350509644,1278.425661087036,162.0075766202739,236.13977151272445,8,True,ok,43.33883285522461,1.0217894920647481,1.0251881786453827,0.021789492064748117,0.025188178645382697,1.0165800328134544,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0074_flat_4s_masked_clipmean_cal.fits,2461181.7030475694,190749.42248535156,270367.82552337646,1168.218091726303,163.28237324545856,231.43608837956583,8,True,ok,44.44299973547459,1.0298296950188752,1.0047673900873313,0.029829695018875224,0.004767390087331291,1.0288436958029483,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0076_flat_4s_masked_clipmean_cal.fits,2461181.703431134,221251.95748901367,321855.4677581787,1387.6427373886108,159.44446760510218,231.94404372689968,8,True,ok,44.99533295631409,1.005623841584972,1.0069726510394803,0.005623841584972089,0.006972651039480304,1.00418174678427,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0078_flat_4s_masked_clipmean_cal.fits,2461181.703814236,218592.03744506836,318891.96939086914,1360.8300890922546,160.63139637872115,234.3363598049091,8,True,ok,45.54699964821339,1.0131098578196065,1.0173587632434822,0.013109857819606496,0.017358763243482178,1.0095196907399255,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0084_flat_4s_masked_clipmean_cal.fits,2461181.704964236,220031.4596633911,317108.1177062988,1374.9682359695437,160.02657654723086,230.62941340073473,8,True,ok,47.20299951732159,1.0092952303725355,1.0012652538440001,0.009295230372535546,0.0012652538440001138,1.0090335485560114,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0086_flat_4s_masked_clipmean_cal.fits,2461181.705346875,222610.12046813965,327759.5738182068,1428.9525470733645,155.78552340598512,229.3705095312582,8,True,ok,47.753999680280685,0.9825467064737416,0.9957997900774752,-0.01745329352625835,-0.004200209922524789,0.9834154005840354,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0087_flat_4s_masked_clipmean_cal.fits,2461181.705539352,219484.14083862305,313040.16999816895,1382.9650421142578,158.70548723565616,226.3543621605919,8,True,ok,48.031166419386864,1.0009630572433121,0.9827053477069624,0.0009630572433121376,-0.017294652293037616,1.0045399647940447,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0089_flat_4s_masked_clipmean_cal.fits,2461181.705923148,237102.0188446045,345306.8000564575,1513.339319229126,156.6747231317435,228.17539706319928,8,True,ok,48.583832904696465,0.9881549314412464,0.9906112732657713,-0.011845068558753558,-0.009388726734228747,0.9900967228677758,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0092_flat_4s_masked_clipmean_cal.fits,2461181.706498958,227906.33555603027,322192.42029571533,1368.7787373065948,166.50341603383717,235.38678057617065,8,True,ok,49.41299960017204,1.0501449651026344,1.021919108798161,0.05014496510263444,0.021919108798160947,1.0456116200872487,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0094_flat_4s_masked_clipmean_cal.fits,2461181.706882639,220775.95561408997,317205.21276474,1379.0783767700195,160.0894911652345,230.0124620238595,8,True,ok,49.96549978852272,1.0096920358609855,0.9985867924636079,0.009692035860985548,-0.0014132075363920693,1.0099843176959726,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0100_flat_4s_masked_clipmean_cal.fits,2461181.7080314816,229245.4943847656,333434.41301727295,1464.4891443252563,156.53615137610828,227.67967540715256,8,True,ok,51.61983333528042,0.9872809527869215,0.9884591242295373,-0.012719047213078483,-0.0115408757704627,0.9896678551071291,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0102_flat_4s_masked_clipmean_cal.fits,2461181.7084144675,230306.75847625732,333333.4791030884,1450.2337012290957,158.80665183898898,229.84811263218,8,True,ok,52.17133305966854,1.0016011072086952,0.9978732783764297,0.0016011072086952183,-0.0021267216235703046,1.002040959164361,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0104_flat_4s_masked_clipmean_cal.fits,2461181.708799537,218771.8054428101,327442.44592285156,1375.4694209098816,159.05246755547,238.0586881431696,8,True,ok,52.72583283483982,1.0031514786254185,1.0335190524864815,0.0031514786254185356,0.03351905248648146,0.996219014768914,per_sequence_beta
flat_4s_masked_clipmean,V0399 named,light_V0399_V_8s_2026_05_20-0105_flat_4s_masked_clipmean_cal.fits,2461181.7089913194,219536.59689331055,316643.25733566284,1360.9344727993011,161.3131280610054,232.6660567899059,8,True,ok,53.0019997805357,1.0174095719681515,1.0101072321067852,0.017409571968151516,0.010107232106785213,1.0153191781153463,per_sequence_beta
