sequence,file,jd,diff_flux,target_flux_rate,comparison_ensemble_flux_rate,n_comps,good,reject_reason,check_diff_flux,minutes_combined,diff_flux_norm,check_diff_flux_norm,target_x,target_y,raw_target_rate,raw_target_rate_err,n_sources,comp_x_med,comp_y_med,comp_match_dist_med,comp_match_dist_max,n_sep_sources,resid_const,minutes_centered,target_x_rel,target_y_rel,comp_x_med_rel,comp_y_med_rel,radius_rel,raw_target_norm,ensemble_norm,seq_named,target_x_rel_named_interaction,target_y_rel_named_interaction,minutes_centered_named_interaction
V_8 generic,light_V_8s_2026_05_20-0074_flat_0p3_late_bias_cal.fits,2461181.686173727,120.90867082142248,233022.48516845703,1927.2603328227997,4,True,ok,,20.14466643333435,1.0150730647613508,,1884.754643115058,620.4729121662314,233022.48516845703,538.97624733328,28,1244.1102101102945,1164.4562240358523,0.1482915102273868,0.3168675086538949,28,0.014236808634224607,-0.427352776442527,25.779692943440295,-3.8347997032104786,24.669557987528833,-2.831958186844531,26.06335084024709,1.1235194723372266,1.1066192459358921,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0075_flat_0p3_late_bias_cal.fits,2461181.686365625,124.26135738846143,226286.4430541992,1821.052399635315,4,True,ok,173.0773412910195,20.42099967598915,1.0432201100118512,0.9965863583821256,1884.872910612277,620.5027674703161,226286.4430541992,582.3373448912371,29,1244.2511692152411,1164.674306918931,0.28082645419870195,0.650620094562672,29,0.04238385388472499,-0.40994981307562417,25.897960440659517,-3.804944399125702,24.810517092475493,-2.6138753037657807,26.175980533046005,1.0910416001851844,1.0456354022201868,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0076_flat_0p3_late_bias_cal.fits,2461181.686557176,118.07780442377472,180922.75484848025,1532.2333924770355,4,True,ok,176.53599563150624,20.696833357214928,0.9913068930660688,1.0165014305017772,1884.966366862683,621.7914382446785,180922.75484848025,707.5610438817548,26,1244.4013888440204,1165.8994506457739,0.5885251561044413,1.2724272676761486,26,-0.00952936306105745,-0.39257831117591685,25.991416691065297,-2.5162736247633575,24.96073672125476,-1.3887315769229645,26.112935004768563,0.8723202737890872,0.8797975719747413,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0077_flat_0p3_late_bias_cal.fits,2461181.6867488427,118.95592429270944,228740.64950561523,1922.9025444984436,4,True,ok,171.57976930851163,20.972833335399628,0.9986790345388994,0.9879632781029276,1886.4029213463627,621.4655623738091,228740.64950561523,524.123447340663,28,1245.8799223009137,1165.6189384071135,0.8940107176019101,1.593745146503793,28,-0.002157221588226843,-0.3751963361971968,27.427971174745153,-2.842149495632725,26.439270178148035,-1.669243815583286,27.574833027929223,1.102874573021725,1.1041170347154785,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0078_flat_0p3_late_bias_cal.fits,2461181.6869399305,120.07936951801514,246467.4213256836,2052.537603378296,4,True,ok,,21.24799981713295,1.0081107732239345,,1887.2944745918408,620.618104960081,246467.4213256836,498.76721456649,29,1246.7828606199027,1164.7993855550685,0.5539184419538028,1.22327629947732,29,0.007274517096808264,-0.35786685330401236,28.31952442022316,-3.689606909360805,27.342208497137108,-2.4887966676283213,28.558863116959312,1.1883443220338328,1.1785525682348972,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0079_flat_0p3_late_bias_cal.fits,2461181.6871314817,120.79350238592886,216928.78143310547,1795.8646545410156,4,True,ok,172.38466263630946,21.523833498358727,1.0141061830978102,0.9925978865643976,1886.608028448659,620.2006128525936,216928.78143310547,596.663823192718,27,1246.2024332085534,1164.385238170556,0.8235675978444833,1.4386604501211244,27,0.013269926970683965,-0.34049535140430504,27.633078277041477,-4.107099016848224,26.76178108578779,-2.9029440521408105,27.936629671442066,1.0459235720290556,1.0311727772139148,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0080_flat_0p3_late_bias_cal.fits,2461181.687323264,121.1072742465674,233840.31356048584,1930.852750301361,4,True,ok,171.8122028850909,21.79999977350235,1.016740414059497,0.9893016400740616,1887.8329018761544,619.2377637512242,233840.31356048584,531.1422501175127,31,1247.2798959022534,1163.3504752861916,0.30959237935503386,0.7822134391635808,31,0.015904157932370877,-0.3231029033465722,28.857951704536845,-5.069948118217667,27.839243779487788,-3.937706936505265,29.299927482893192,1.1274626374047965,1.1086819866323656,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,120.5932734100499,214302.12406158447,1777.0653204917908,4,True,ok,174.89859392145596,22.07599975168705,1.0124251866993,1.00707320497407,1887.8955833708235,619.7323880510914,214302.12406158447,594.1750702098831,27,1247.1258097884856,1163.8846093603458,0.29221247567460273,0.6495880994168081,27,0.011588930572173695,-0.30572092836785214,28.920633199205895,-4.575323818350398,27.68515766572,-3.403572862350984,29.28031100732666,1.033259125926661,1.0203783326257363,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,119.63393511450916,205812.27138137817,1720.3502600193024,4,True,ok,174.14678141763872,22.35199972987175,1.0043711864594351,1.0027442380522502,1888.186227677052,618.4769071611915,205812.27138137817,629.5713996062934,27,1247.6564160836792,1162.8361036785068,0.31030308753440505,0.4150411734342568,27,0.0035349303323088943,-0.2883389533891321,29.21127750543451,-5.830804708250298,28.21576396091359,-4.452078544190044,29.787531234482287,0.9923252443890465,0.9878129462145772,0.0,0.0,-0.0,-0.0
V_8 generic,light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,118.9623193408778,245616.07037353516,2064.6543521881104,4,True,ok,,22.62699991464615,0.9987327233363978,,1888.7071274270452,619.4325309613733,245616.07037353516,501.3226825578703,30,1248.0939192131955,1163.7883309494819,0.7199804460816029,1.1025045953507877,30,-0.0021035327907283907,-0.2710199435749604,29.732177255427587,-4.875180908068501,28.653267090429836,-3.499851273214972,30.129217600770204,1.1842395277182107,1.1855099196641523,0.0,0.0,-0.0,-0.0
V0399 named,light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,127.1986663841372,213236.88902664185,1676.4082131385803,4,True,ok,188.24611902612307,24.303166642785072,0.975084285183306,0.9956242784522664,1919.0146393338243,634.6679345974002,213236.88902664185,579.916465055041,27,1060.6387317188412,1102.5646171895623,1.5566161754419503,3.715622381206386,27,-0.02338418214186444,-0.16545802172155885,-30.345446025442016,-5.395965482483007,-30.367085399790767,-5.581198298443724,30.821462294498012,0.9172373786498346,0.9395945773738215,1.0,-30.345446025442016,-5.395965482483007,-0.16545802172155885
V0399 named,light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,128.72587927026345,212825.65330696103,1653.32452583313,4,True,ok,187.35188422420416,24.57833312451839,0.9867916507377053,0.990894715452331,1919.444634629839,634.97337137281,212825.65330696103,633.7152045488845,25,1060.9237315842356,1102.9075373604976,2.707496339454333,6.4105716699421285,25,-0.011676816587465222,-0.14812853882837465,-29.915450729427448,-5.09052870707319,-30.082085534396356,-5.238278127508465,30.345472065241257,0.9154684503220532,0.9266566143836574,1.0,-29.915450729427448,-5.09052870707319,-0.14812853882837465
V0399 named,light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,132.88574396854509,207401.8688964844,1560.7533411979675,4,True,ok,192.267155930963,24.853499606251717,1.0186804968324712,1.0168913408901148,1919.198601345434,634.6099571578397,207401.8688964844,640.6488624192247,27,1060.7554446198772,1102.544640520634,1.794903416228294,4.359336567937971,27,0.02021202950730072,-0.13079905593519,-30.16148401383225,-5.453942922043439,-30.250372498754814,-5.601174967372117,30.650621711697237,0.8921380696466633,0.87477224491888,1.0,-30.16148401383225,-5.453942922043439,-0.13079905593519
V0399 named,light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,132.98835514527357,213428.76544189453,1604.8680744171145,4,True,ok,193.58031784229243,25.128833055496216,1.0194670974215838,1.023836588352438,1919.5194189308377,635.2824076346991,213428.76544189453,591.9491964970663,26,1060.8308962117403,1103.1034234788565,1.9511384858432133,4.81884862928356,26,0.02099863009641334,-0.11345905773283552,-29.840666428428676,-4.781492445184085,-30.174920906891657,-5.04239200914958,30.221317689606167,0.9180627340606853,0.899497704857662,1.0,-29.840666428428676,-4.781492445184085,-0.11345905773283552
V0399 named,light_V0399_V_8s_2026_05_20-0005_flat_0p3_late_bias_cal.fits,2461181.6898260415,130.55210727969802,194213.26579284668,1487.6302638053894,4,True,ok,190.39495589272775,25.403999537229534,1.0007912175868063,1.0069893688238138,1921.0293067708824,634.5943794518819,194213.26579284668,697.8364836152898,24,1062.3620822290643,1102.3161867829542,2.3729712195225328,5.315189715272795,24,0.002322750261635864,-0.0961295748396513,-28.330778588383964,-5.469520628001305,-28.643734889567668,-5.829628705051846,28.853919514065453,0.8354073613998255,0.8337881657068598,1.0,-28.330778588383964,-5.469520628001305,-0.0961295748396513
V0399 named,light_V0399_V_8s_2026_05_20-0006_flat_0p3_late_bias_cal.fits,2461181.6900171298,127.99453983696856,216074.8966140747,1688.1571424007416,4,True,ok,188.0693935447545,25.67916668951511,0.9811853216085372,0.9946895862483476,1921.6609189726576,634.0633000606322,216074.8966140747,588.7808839344045,28,1063.0622525368697,1101.7885734933816,1.7601032562911867,4.104456567866125,28,-0.017283145716633252,-0.07880004971630956,-27.699166386608795,-6.00060001925101,-27.943564581762303,-6.357241994624474,28.341683420433476,0.9294450536537596,0.9461796263721246,1.0,-27.699166386608795,-6.00060001925101,-0.07880004971630956
V0399 named,light_V0399_V_8s_2026_05_20-0007_flat_0p3_late_bias_cal.fits,2461181.6902081016,131.36529811109293,215558.9920463562,1640.9127459526062,4,True,ok,192.04332230785067,25.95416620373726,1.0070250062190995,1.0157074960881212,1923.3300393374411,634.0935960854564,215558.9920463562,585.4616623847759,30,1064.9849212913705,1102.0059571074546,1.90022873212871,4.54629467374879,30,0.008556538893929044,-0.06148108213229496,-26.03004602182523,-5.970303994426786,-26.020895827261484,-6.139858380551459,26.705951128619404,0.9272258928158406,0.9197000503559353,1.0,-26.03004602182523,-5.970303994426786,-0.06148108213229496
V0399 named,light_V0399_V_8s_2026_05_20-0008_flat_0p3_late_bias_cal.fits,2461181.690400463,130.2287813990315,222153.91143798828,1705.8741474151611,4,True,ok,186.74932494695463,26.23116664588451,0.9983126539808104,0.9877078096678192,1923.6254164396016,633.8055430830517,222153.91143798828,575.0592172924474,29,1065.0899797556888,1101.6763078844235,1.842839154573532,4.2643036967736645,29,-0.00015581334436010064,-0.04403609975886945,-25.734668919664728,-6.2583569968314805,-25.915837362943194,-6.469507603582542,26.484716662719787,0.9555939045740303,0.9561096671034851,1.0,-25.734668919664728,-6.2583569968314805,-0.04403609975886945
V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_0p3_late_bias_cal.fits,2461181.690591667,126.1674758724198,197853.26067352295,1568.1795907020569,4,True,ok,190.2314887535275,26.506500095129013,0.9671793464635152,1.0061247993263978,1923.9878547855772,634.9458174580328,197853.26067352295,632.2078640621687,26,1065.3364461509063,1102.943612088283,1.115074594273732,2.801574608113076,26,-0.03128912086165525,-0.026696101556514747,-25.372230573689194,-5.118082621850363,-25.669370967725627,-5.2022033997229755,25.88329295141048,0.8510647806104068,0.8789345150089338,1.0,-25.372230573689194,-5.118082621850363,-0.026696101556514747
V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_0p3_late_bias_cal.fits,2461181.690783102,130.11776960307492,226050.49810028076,1737.2761521339417,4,True,ok,183.21847506916728,26.782166808843613,0.9974616556112176,0.969033321821366,1925.815376299542,635.4853790827393,226050.49810028076,528.4956653365308,29,1067.3640938538213,1103.4059297549588,1.9287539787381252,4.434764027330778,29,-0.0010068117139528932,-0.009335114965977479,-23.544709059724255,-4.578520997143869,-23.641723264810707,-4.739885733047231,23.98574950316018,0.9723550520101877,0.9737098870983476,1.0,-23.544709059724255,-4.578520997143869,-0.009335114965977479
V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_0p3_late_bias_cal.fits,2461181.690974884,128.5694967439517,191763.0636291504,1491.5129053592682,4,True,ok,190.59748356634236,27.058333083987236,0.9855928477296348,1.0080605275279206,1926.1125344566017,634.6451547739161,191763.0636291504,692.3153582981939,27,1067.735406202845,1102.5851908650277,2.183988501198127,5.002969450288242,27,-0.012875619595535626,0.008057333091755318,-23.24755090266467,-5.418745305967036,-23.270410915786897,-5.5606246229783665,23.870723149140765,0.8248678294264898,0.8359643116606432,1.0,-23.24755090266467,-5.418745305967036,0.008057333091755318
V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_0p3_late_bias_cal.fits,2461181.691166551,130.89213359097727,219161.3501586914,1674.3660917282104,4,True,ok,182.49982750385433,27.334333062171936,1.0033978039772324,0.9652324309059102,1926.682798516068,633.606016631159,219161.3501586914,552.2531733428359,29,1068.3805866212574,1101.1175672316024,1.3932660237377228,2.8706730792527586,29,0.004929336652061966,0.025439308070475376,-22.677286843198317,-6.4578834487241465,-22.62523049737456,-7.0282482564036854,23.578880321296023,0.9427214176614666,0.9384500075796123,1.0,-22.677286843198317,-6.4578834487241465,0.025439308070475376
V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_0p3_late_bias_cal.fits,2461181.691357754,130.14214196617257,197522.26099777225,1517.7425084114077,4,True,ok,185.80519704498292,27.60966584086418,0.9976484901820892,0.9827143645650448,1925.5824439387916,633.6215483843831,197522.26099777225,675.0304341227024,24,1067.095683758405,1101.2176876596936,1.863631844492973,4.613526071488512,24,-0.0008199771430812408,0.04277926404267255,-23.777641420474765,-6.442351695500065,-23.910133360227064,-6.928127828312427,24.63493711965163,0.8496409872118753,0.8506654999519587,1.0,-23.777641420474765,-6.442351695500065,0.04277926404267255
