file,jd,minutes,object_id,role,x,y,pred_x,pred_y,match_dist,flux,flux_err,flux_rate,flux_rate_err,flag,n_sources
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774271076054448768_src2,comparison,1545.738985728893,338.3199507241184,1545.2786802067003,337.45082560960736,0.9834935884056729,21346.869415283203,155.4058903366661,2668.3586769104004,19.42573629208326,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774384016513181696_src3,comparison,430.40071135651135,1272.7416113725865,426.73551614137455,1272.192360168225,3.7061209978297183,14480.768524169922,140.0202402083849,1810.0960655212402,17.502530026048113,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774289041901756032_src4,comparison,2081.6332157143743,1459.4471860728286,2080.706553355908,1460.8284383840878,1.663298251654599,13303.905303955078,124.47478516766121,1662.9881629943848,15.559348145957651,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774287774887292672_src5,comparison,2073.5096426269715,1097.729181717962,2073.2071969158105,1098.4984920247214,0.8266267333480936,12979.287940979004,122.87915844508889,1622.4109926223755,15.359894805636111,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774289488578357504_src6,comparison,980.2275397299593,1117.8677274422646,977.8988720577973,1118.0091741786089,2.332959559571182,11228.318656921387,114.5354620172814,1403.5398321151733,14.316932752160175,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774288805679445888_src7,comparison,1984.8747201626468,1368.6029205304828,1983.7504884098346,1370.0131794824997,1.8035319087210269,10422.023277282715,110.76776806340926,1302.7529096603394,13.845971007926158,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,gaia_774290626745586944_src8,comparison,1110.1886870286135,1450.7212183709844,1108.8758836906873,1452.2066468909952,1.9824102734125764,3559.84432220459,71.10376779651546,444.98054027557373,8.887970974564432,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,HD_103405,comparison,1195.7896761094955,168.42311915092878,1194.6421863727792,166.8761163882176,1.9261231122919857,146079.23413085938,447.62702226697763,18259.904266357422,55.953377783372204,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,TYC_3452_787_1,comparison,402.9027770807824,773.0231598775335,399.5908908133663,771.7264837743026,3.5566781643817373,187282.16081237793,525.1764428809483,23410.27010154724,65.64705536011854,ok,33
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,HD_103187,comparison,107.0592000643363,1532.377127596323,102.12102495724866,1532.4970370865854,4.939630722444233,737128.3453216553,1433.7624020930596,92141.04316520691,179.22030026163245,ok,33
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,target,target,1968.2510190501418,649.517260422481,1968.2510190501418,649.517260422481,0.0,2212599.123046875,3197.6793525982403,276574.8903808594,399.70991907478003,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,DN_UMa,check,1893.5382051502718,704.147908175993,1893.5382051502718,704.147908175993,0.0,3113697.976837158,5884.742351336092,389212.2471046448,735.5927939170115,saturated,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774272862760870784_src1,comparison,638.9653780154601,275.71033020177885,636.1775131024749,274.2016275966661,3.1699170846771545,33571.02852630615,192.95159280939134,4196.378565788269,24.118949101173918,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774271076054448768_src2,comparison,1545.853820447425,338.5334053331473,1545.2543663141098,337.6480739448964,1.069185168701385,22679.21849822998,158.01868693161364,2834.9023122787476,19.752335866451705,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774384016513181696_src3,comparison,430.4786366634946,1272.9151559378663,426.67499441068867,1272.746279296165,3.8073893559029472,15153.342559814453,142.6744955662423,1894.1678199768066,17.83431194578029,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774289041901756032_src4,comparison,2081.67958804035,1459.561022275035,2080.969477503358,1461.1313571315054,1.7234292953855928,14251.451354980469,127.36921406498784,1781.4314193725586,15.92115175812348,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774287774887292672_src5,comparison,2073.612229462436,1097.8828000325313,2073.406544282037,1098.7389435890057,0.880504504660982,13939.064701080322,125.4553348221867,1742.3830876350403,15.681916852773337,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774289488578357504_src6,comparison,980.1834450128868,1117.9861671456486,977.9088408431986,1118.4412597447613,2.3196839014248942,11940.84489440918,116.85226990764127,1492.6056118011475,14.606533738455159,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774288805679445888_src7,comparison,1984.8405437806343,1368.761840230385,1983.9807478263615,1370.31677776707,1.7768173305032195,11183.375942230225,113.89697679961061,1397.921992778778,14.237122099951327,ok,31
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,gaia_774290626745586944_src8,comparison,1110.217872316821,1450.8734968088436,1108.966322596245,1452.6750329400716,2.1936064221263654,3830.2059173583984,73.47099998094761,478.7757396697998,9.183874997618451,ok,31
