raw_file,reduced_file,flat,exptime,jd,max_adu_raw,max_adu_cal
light_V_8s_2026_05_20-0017.fit,light_V_8s_2026_05_20-0017_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6752502313,48215.0,47573.808895901864
light_V_8s_2026_05_20-0018.fit,light_V_8s_2026_05_20-0018_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.67544213,27659.0,26982.076644856847
light_V_8s_2026_05_20-0019.fit,light_V_8s_2026_05_20-0019_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6756346063,54296.0,53637.196133829
light_V_8s_2026_05_20-0020.fit,light_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6758256946,44102.0,43453.13848042807
light_V_8s_2026_05_20-0021.fit,light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.676017361,46552.0,46018.4439491276
light_V_8s_2026_05_20-0022.fit,light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.676209028,47795.0,46902.732183770386
light_V_8s_2026_05_20-0023.fit,light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6764001157,54778.0,53958.5343916968
light_V_8s_2026_05_20-0024.fit,light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6765917824,34011.0,33365.924335447504
light_V_8s_2026_05_20-0025.fit,light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.676783449,54629.0,53881.0522371278
light_V_8s_2026_05_20-0026.fit,light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6769761574,54807.0,54286.976839244686
light_V_8s_2026_05_20-0027.fit,light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6771674766,45919.0,45208.3895370797
light_V_8s_2026_05_20-0028.fit,light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.677359375,37729.0,36994.67545900578
light_V_8s_2026_05_20-0029.fit,light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.677550463,56727.0,55678.71601996562
