flat,file,jd,object_id,role,flux_rate,flag,x,y,match_dist
flat_6s_masked,light_V0399_V_8s_2026_05_20-0048_flat_6s_masked_cal.fits,2461181.6980633102,gaia_774290626745586944_src8,comparison,413.80609226226807,ok,1089.708338862331,1440.4324840429128,1.6803912727204335
flat_6s_masked,light_V0399_V_8s_2026_05_20-0048_flat_6s_masked_cal.fits,2461181.6980633102,HD_103405,comparison,16331.195625305176,ok,1175.5385745079677,158.6284957946372,1.682478400211133
flat_6s_masked,light_V0399_V_8s_2026_05_20-0048_flat_6s_masked_cal.fits,2461181.6980633102,TYC_3452_787_1,comparison,21709.817596435547,ok,382.55003321963704,762.9001234919355,3.112731401419136
flat_6s_masked,light_V0399_V_8s_2026_05_20-0048_flat_6s_masked_cal.fits,2461181.6980633102,HD_103187,comparison,84586.02464103699,ok,86.35215824517029,1522.2614276555323,4.198701288162796
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,target,target,235181.01098632812,ok,1947.519702121562,639.4517341176603,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,DN_UMa,check,336034.3773574829,ok,1872.7787072497165,693.9570295470334,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774272862760870784_src1,comparison,3656.7437133789062,ok,618.4958220296629,265.32114812974305,3.2418717030322703
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774271076054448768_src2,comparison,2410.816294670105,ok,1525.234552462325,328.3185021567305,1.1046860297828998
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774384016513181696_src3,comparison,1626.2062187194824,ok,409.39268807074853,1262.3492658234015,3.9228926816455143
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774289041901756032_src4,comparison,1505.680205821991,ok,2060.6392183160037,1449.4449831712889,1.9922702913771446
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774287774887292672_src5,comparison,1464.7580490112305,ok,2052.6263539794295,1087.8156742285719,0.9432347051628643
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774289488578357504_src6,comparison,1289.047555923462,ok,959.2268764207201,1107.6233392131824,2.234121374821321
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774288805679445888_src7,comparison,1173.640537261963,ok,1963.8228349678102,1358.7254791332434,1.8878684122067229
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,gaia_774290626745586944_src8,comparison,404.5433006286621,ok,1089.3924317243384,1440.5060623256586,1.7953153227642944
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,HD_103405,comparison,16764.13465976715,ok,1175.3340282240365,158.35943065853303,2.098678469791712
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,TYC_3452_787_1,comparison,21564.717044830322,ok,382.23438235101383,762.6984445712349,3.852826031728625
flat_6s_masked,light_V0399_V_8s_2026_05_20-0049_flat_6s_masked_cal.fits,2461181.698254977,HD_103187,comparison,80569.37413406372,ok,85.95152085498168,1522.0099563895128,5.053222606790098
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,target,target,204070.4079208374,ok,1947.7013627739482,639.7326937148252,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,DN_UMa,check,291171.6186180115,ok,1872.947951296134,694.2481462944207,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774272862760870784_src1,comparison,3238.3756675720215,ok,618.3921255160999,265.67350893852995,3.3168526664383275
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774271076054448768_src2,comparison,2157.0870571136475,ok,1525.3538632854616,328.6288361539808,1.1848767190815404
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774384016513181696_src3,comparison,1403.687973022461,ok,409.53925580429654,1262.3411771820652,3.9388138560980646
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774289041901756032_src4,comparison,1301.9386615753174,ok,2060.7216669949553,1449.6807879009089,2.0313440028748273
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774287774887292672_src5,comparison,1232.8800735473633,ok,2052.807424121864,1088.0470631694104,1.0330188064621513
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774289488578357504_src6,comparison,1143.6352310180664,ok,959.4158578508537,1107.7765526746985,2.3378542616680575
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774288805679445888_src7,comparison,975.936939239502,ok,1963.953609511703,1358.9105116073902,1.9851904025985656
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,gaia_774290626745586944_src8,comparison,348.0779733657837,ok,1089.3894810508273,1440.5504110563159,1.9125131743263672
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,HD_103405,comparison,14500.305274963379,ok,1175.331825055565,158.72642427561425,2.2471089042803833
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,TYC_3452_787_1,comparison,18732.949352264404,ok,382.103972697591,763.0519822432003,3.847756748914148
flat_6s_masked,light_V0399_V_8s_2026_05_20-0050_flat_6s_masked_cal.fits,2461181.698446412,HD_103187,comparison,71898.93908691406,ok,85.89021829927884,1522.1641314482065,5.024292476584983
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,target,target,235821.6065750122,ok,1948.0818298877286,640.2179887016075,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,DN_UMa,check,346470.09997558594,ok,1873.338611406145,694.7476250815943,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774272862760870784_src1,comparison,3583.712242126465,ok,619.1057327550799,266.036210049045,3.265770349982369
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774271076054448768_src2,comparison,2416.9164505004883,ok,1525.8320183607696,329.03732041174453,1.055343673778581
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774384016513181696_src3,comparison,1577.3767404556274,ok,410.0718445963696,1263.0633386300283,3.951375412442542
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774289041901756032_src4,comparison,1525.6681652069092,ok,2061.0651677616643,1450.3690022414512,1.738434349562743
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774287774887292672_src5,comparison,1477.3483924865723,ok,2053.111658250314,1088.661033174709,0.8234397574885849
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774289488578357504_src6,comparison,1318.2340621948242,ok,959.7296882831816,1108.5158315890048,2.2064747282183075
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774288805679445888_src7,comparison,1213.589951992035,ok,1964.2948415967073,1359.6679520506932,1.6712198052573177
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,gaia_774290626745586944_src8,comparison,417.2621536254883,ok,1089.8916099196451,1441.3491742580377,1.8169911928032767
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,HD_103405,comparison,16414.2472076416,ok,1175.913275022261,159.08795654561362,2.0706586759664676
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,TYC_3452_787_1,comparison,22108.049003601074,ok,382.83428154067127,763.4478995701867,3.8508338594263996
flat_6s_masked,light_V0399_V_8s_2026_05_20-0051_flat_6s_masked_cal.fits,2461181.698638773,HD_103187,comparison,85300.45211791992,ok,86.69925562203943,1522.6327540966315,5.185304828940606
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,target,target,228301.14139175415,ok,1948.8112962465063,639.8412150881371,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,DN_UMa,check,331345.66076278687,ok,1874.0572010184537,694.397409893473,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774272862760870784_src1,comparison,3553.6675539016724,ok,619.7830145277783,265.5425889389292,3.360939580574725
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774271076054448768_src2,comparison,2411.8258991241455,ok,1526.5271808405446,328.72210196586207,1.1638752035969422
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774384016513181696_src3,comparison,1614.6138157844543,ok,410.6622298394287,1262.330883138646,3.8896446196730188
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774289041901756032_src4,comparison,1438.2810192108154,ok,2061.8253302352655,1449.8976665234634,1.8861166916083065
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774287774887292672_src5,comparison,1418.5244884490967,ok,2053.8885336045773,1088.2213139412866,0.9503374521471983
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774289488578357504_src6,comparison,1259.5335273742676,ok,960.4504097959069,1107.9109888211729,2.297898926430926
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774288805679445888_src7,comparison,1088.0102467536926,ok,1965.0154354775334,1359.0452921501915,1.9020886043174263
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,gaia_774290626745586944_src8,comparison,388.63100242614746,ok,1090.5184466653548,1440.637271149331,2.202447349239047
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,HD_103405,comparison,16105.845178604126,ok,1176.6227189246335,158.8417835316606,2.297211444423117
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,TYC_3452_787_1,comparison,21272.958349227905,ok,383.4129653072784,762.9204473616137,3.8202099838735526
flat_6s_masked,light_V0399_V_8s_2026_05_20-0052_flat_6s_masked_cal.fits,2461181.6988304397,HD_103187,comparison,79562.71808433533,ok,87.09067929590603,1522.0904703471494,5.091743975216088
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,target,target,229101.11526489258,ok,1948.3254000479967,640.0653038134104,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,DN_UMa,check,339524.1259765625,ok,1873.5895353008048,694.6253693399852,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774272862760870784_src1,comparison,3564.7139110565186,ok,619.152480657646,265.47289358510545,2.813900325650588
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774271076054448768_src2,comparison,2358.3182101249695,ok,1525.9821635968633,328.7384183894282,0.8461152833236452
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774384016513181696_src3,comparison,1608.8705787658691,ok,410.07526353008643,1262.533598023759,3.464402208446945
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774289041901756032_src4,comparison,1503.2644348144531,ok,2061.416710997722,1450.2113916553785,1.6933644383667574
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774287774887292672_src5,comparison,1448.6632404327393,ok,2053.4787834126105,1088.483491048374,0.8544438075928557
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774289488578357504_src6,comparison,1214.6784753799438,ok,959.9852442169612,1108.027970785238,2.1148269543588394
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774288805679445888_src7,comparison,1149.973578453064,ok,1964.610090085527,1359.4138330854578,1.6959107262870492
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,gaia_774290626745586944_src8,comparison,395.1398000717163,ok,1090.2403697661491,1441.239652122299,1.9561579326940632
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,HD_103405,comparison,16093.52162361145,ok,1176.0554260116194,158.60948506676178,1.684293672348618
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,TYC_3452_787_1,comparison,21184.299434661865,ok,382.8782655390755,762.7564586652054,3.3076251480228773
flat_6s_masked,light_V0399_V_8s_2026_05_20-0053_flat_6s_masked_cal.fits,2461181.6990222223,HD_103187,comparison,82055.51344299316,ok,86.5179984086175,1522.1406002742324,4.605268396179475
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,target,target,239039.84127807617,ok,1949.3995132433445,640.6534184105301,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,DN_UMa,check,339676.30059814453,saturated,1874.7008068322634,695.210099872884,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774272862760870784_src1,comparison,3677.7072401046753,ok,620.542625172915,266.2649808719617,2.644686039773265
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774271076054448768_src2,comparison,2433.745539665222,ok,1527.1667224427158,329.50870432772746,0.8448740901184104
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774384016513181696_src3,comparison,1615.2600183486938,ok,411.5133857326545,1263.3241827639843,3.189803242872241
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774289041901756032_src4,comparison,1518.9776496887207,ok,2062.460049244505,1450.7083782481936,1.4270162919203786
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774287774887292672_src5,comparison,1482.0278816223145,ok,2054.516750138287,1089.0624688709759,0.662942620618882
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774289488578357504_src6,comparison,1289.3065357208252,ok,961.3706807589145,1108.771029134544,1.984789599317328
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774288805679445888_src7,comparison,1157.748737335205,ok,1965.6524088450992,1359.9549795530743,1.4254611138452082
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,gaia_774290626745586944_src8,comparison,426.47545528411865,ok,1091.2175070729365,1441.439124440914,1.7565234365970808
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,HD_103405,comparison,16619.753036499023,ok,1177.3385236608335,159.5839790511008,1.7564906831759444
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,TYC_3452_787_1,comparison,21849.04140996933,ok,384.29843413977494,763.7503990136111,3.1541927094489277
flat_6s_masked,light_V0399_V_8s_2026_05_20-0054_flat_6s_masked_cal.fits,2461181.699213773,HD_103187,comparison,81254.95797729492,ok,87.97136134237367,1523.068699715443,4.169396795750002
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,target,target,244150.716796875,ok,1949.3597480259882,640.7542506847719,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,DN_UMa,check,352804.98079681396,saturated,1874.568508969207,695.3379904093517,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774272862760870784_src1,comparison,3895.656057357788,ok,620.3841668627625,266.6222387866424,4.139577746017751
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774271076054448768_src2,comparison,2493.947388648987,ok,1527.0906109558857,329.696930933191,1.4495814289395124
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774384016513181696_src3,comparison,1709.674415588379,ok,411.3700799898218,1263.4664192286034,4.789908260695171
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774289041901756032_src4,comparison,1588.0034866333008,ok,2062.5439263145763,1450.7742794387882,2.3199058457943504
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774287774887292672_src5,comparison,1502.825454711914,ok,2054.6035150269663,1089.1503531203896,1.1853838772949563
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774289488578357504_src6,comparison,1313.237289428711,ok,961.0912635020379,1108.9300189313035,2.881322830564151
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774288805679445888_src7,comparison,1188.2475671768188,ok,1965.681224060972,1360.0474544511742,2.1847442456704513
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,gaia_774290626745586944_src8,comparison,420.9975061416626,ok,1091.0539544695462,1441.8202041160926,2.604639843089837
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,HD_103405,comparison,17282.819690704346,ok,1177.27312161603,159.77284901057828,2.7620569207909424
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,TYC_3452_787_1,comparison,22709.01344013214,ok,384.1958547484599,764.0350532491678,4.791205806840256
flat_6s_masked,light_V0399_V_8s_2026_05_20-0055_flat_6s_masked_cal.fits,2461181.699405208,HD_103187,comparison,86986.25284194946,ok,88.00032833063933,1523.2187664633382,6.367838089780183
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,target,target,244763.11207580566,ok,1949.8420345613674,641.5440210761184,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,DN_UMa,check,351183.56658935547,saturated,1875.16036741403,696.0458914682986,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774272862760870784_src1,comparison,3764.764175415039,ok,620.9189902268004,267.26109500173015,2.292085407372121
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774271076054448768_src2,comparison,2511.7487692832947,ok,1527.5645376201373,330.37832577755455,0.7543696760385392
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774384016513181696_src3,comparison,1674.4247150421143,ok,412.06087293784026,1264.3384687965017,3.1639750009762064
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774289041901756032_src4,comparison,1573.868293762207,ok,2063.017995899267,1451.486837024367,1.6003267216892483
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774287774887292672_src5,comparison,1530.6635150909424,ok,2055.081234819781,1089.80289675963,0.8370926481683669
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774289488578357504_src6,comparison,1345.7890300750732,ok,961.7812001228598,1109.6610184689862,1.746671318537203
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774288805679445888_src7,comparison,1233.0608081817627,ok,1966.3451891515847,1360.7717156788215,1.6615108979242146
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,gaia_774290626745586944_src8,comparison,437.8407278060913,ok,1091.6735664903983,1442.655524098644,0.9928223854873076
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,HD_103405,comparison,17352.52643585205,ok,1177.7826259141282,160.3859182734279,1.491091284079081
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,TYC_3452_787_1,comparison,22800.07882118225,ok,384.78600555834265,764.7986833506767,3.0501999307931045
flat_6s_masked,light_V0399_V_8s_2026_05_20-0056_flat_6s_masked_cal.fits,2461181.699596991,HD_103187,comparison,86807.62936878204,ok,88.6163454536916,1523.919305815441,4.018056627150189
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,target,target,252639.49106407166,ok,1951.3978101985972,641.1828280701504,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,DN_UMa,check,366393.46618652344,saturated,1876.6758074005018,695.7351165984352,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774272862760870784_src1,comparison,3878.422374725342,ok,622.3901028435322,267.0589766241901,3.0095173418107515
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774271076054448768_src2,comparison,2577.2436904907227,ok,1529.09806644559,330.07332476428206,0.9857161386295792
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774384016513181696_src3,comparison,1730.5500030517578,ok,413.49469156708784,1264.0011171429185,3.627562217130695
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774289041901756032_src4,comparison,1616.853277206421,ok,2064.572038415622,1451.0722909667961,1.8373686156372306
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774287774887292672_src5,comparison,1590.8546113967896,ok,2056.5713652922905,1089.4829115873736,0.9024174201394977
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774289488578357504_src6,comparison,1393.3940720558167,ok,963.0916949238976,1109.3927743017405,1.9804707434602467
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774288805679445888_src7,comparison,1274.8728008270264,ok,1967.726878211486,1360.3258825204337,1.7794743717482195
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,gaia_774290626745586944_src8,comparison,441.94744777679443,ok,1093.0592808634278,1442.2384692972707,1.633251199659023
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,HD_103405,comparison,17889.636414527893,ok,1179.1679233692266,160.19554269001597,1.9727918607029622
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,TYC_3452_787_1,comparison,23627.27906036377,ok,386.14358234851,764.5026439045242,3.5189975381920147
flat_6s_masked,light_V0399_V_8s_2026_05_20-0057_flat_6s_masked_cal.fits,2461181.699788773,HD_103187,comparison,87866.0885925293,ok,89.99576274008604,1523.6426012381207,4.709367355343041
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,target,target,222460.03617095947,ok,1951.661785518247,640.8208324176829,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,DN_UMa,check,319859.19663619995,ok,1876.9766979233707,695.3007023999111,
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774272862760870784_src1,comparison,3466.6398429870605,ok,622.5843937841042,266.7313661795695,2.4860239041407532
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774271076054448768_src2,comparison,2316.8551325798035,ok,1529.3682315733172,329.7426906747039,0.9115154332484541
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774384016513181696_src3,comparison,1471.1151609420776,ok,413.69041539244785,1263.5397858447086,3.1661406659653446
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774289041901756032_src4,comparison,1417.3835258483887,ok,2064.8398870654623,1450.6855708556793,1.7661574814105845
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774287774887292672_src5,comparison,1375.6844673156738,ok,2056.826853795036,1089.0852105626552,0.8407422950766458
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774289488578357504_src6,comparison,1214.2218446731567,ok,963.5002816516763,1108.8487313216597,1.7178854006903257
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774288805679445888_src7,comparison,1069.2035775184631,ok,1968.032287480004,1359.9638040896075,1.6858474032381956
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,gaia_774290626745586944_src8,comparison,388.61007928848267,ok,1093.548876493617,1441.5520898657226,1.1570766729326003
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,HD_103405,comparison,15741.613774299622,ok,1179.409630578261,159.87094875558094,1.7639257568194229
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,TYC_3452_787_1,comparison,20279.33120918274,ok,386.43063245049086,764.047783848184,3.083668606227606
flat_6s_masked,light_V0399_V_8s_2026_05_20-0058_flat_6s_masked_cal.fits,2461181.6999804396,HD_103187,comparison,75717.33899879456,ok,90.1548045361297,1523.476830462435,4.10116733214573
