sequence,file,jd,diff_flux,target_flux_rate,comparison_ensemble_flux_rate,n_comps,good,reject_reason,check_diff_flux,minutes_combined,diff_flux_norm,check_diff_flux_norm
V0399 named,light_V0399_V_8s_2026_05_20-0036_flat_0p3_late_bias_cal.fits,2461181.695762153,130.96443614960677,250873.67641448975,1915.586275100708,4,True,ok,,33.951999843120575,1.00395206363028,
V0399 named,light_V0399_V_8s_2026_05_20-0037_flat_0p3_late_bias_cal.fits,2461181.6959542823,131.37556698090555,182873.85451507568,1391.9928851127625,4,True,ok,187.87681525259197,34.228666350245476,1.0071037257046536,0.9936710493235397
V0399 named,light_V0399_V_8s_2026_05_20-0038_flat_0p3_late_bias_cal.fits,2461181.69614699,133.72319364191014,239068.60704612732,1787.787148475647,4,True,ok,189.0140644848301,34.5061656832695,1.025100249801139,0.9996859034524068
V0399 named,light_V0399_V_8s_2026_05_20-0039_flat_0p3_late_bias_cal.fits,2461181.696338542,131.0421795065615,238322.09629440308,1818.6670672893524,4,True,ok,,34.78200003504753,1.0045480315582378,
V0399 named,light_V0399_V_8s_2026_05_20-0040_flat_0p3_late_bias_cal.fits,2461181.6965310187,132.357767070729,267027.10497283936,2017.464565038681,4,True,ok,,35.05916677415371,1.0146331118194434,
V0399 named,light_V0399_V_8s_2026_05_20-0041_flat_0p3_late_bias_cal.fits,2461181.696722801,130.69176809196992,253016.7399291992,1935.9806942939758,4,True,ok,,35.33533304929733,1.0018618346551569,
V0399 named,light_V0399_V_8s_2026_05_20-0042_flat_0p3_late_bias_cal.fits,2461181.696914352,130.43097438622408,222051.34427261353,1702.443344593048,4,True,ok,189.132839121736,35.61116673052311,0.9998626325300377,1.0003140965475934
V0399 named,light_V0399_V_8s_2026_05_20-0043_flat_0p3_late_bias_cal.fits,2461181.697106134,129.52598868456576,244107.74700927737,1884.623692035675,4,True,ok,,35.88733300566673,0.9929251593545118,
V0399 named,light_V0399_V_8s_2026_05_20-0044_flat_0p3_late_bias_cal.fits,2461181.6972972224,130.86065651998527,238742.98565673828,1824.4061431884766,4,True,ok,187.55316253689512,36.16250015795231,1.0031565058713607,0.9919592663491982
V0399 named,light_V0399_V_8s_2026_05_20-0045_flat_0p3_late_bias_cal.fits,2461181.6974885417,131.97446245706348,230200.0648803711,1744.2773442268372,4,True,ok,186.30156469728433,36.43799990415573,1.011694761002975,0.9853396281732739
V0399 named,light_V0399_V_8s_2026_05_20-0046_flat_0p3_late_bias_cal.fits,2461181.697679977,131.8054949273265,234916.31085586548,1782.2952752113342,4,True,ok,,36.71366661787033,1.0103994834058403,
V0399 named,light_V0399_V_8s_2026_05_20-0047_flat_0p3_late_bias_cal.fits,2461181.6978716436,130.64487393130696,226104.6503982544,1730.6813776493073,4,True,ok,197.51653395609003,36.98966659605503,1.0015023516477546,1.0446550378822692
V0399 named,light_V0399_V_8s_2026_05_20-0048_flat_0p3_late_bias_cal.fits,2461181.6980633102,130.22906029254284,234272.60078811648,1798.9272153377533,4,True,ok,186.1477537166287,37.26566657423973,0.9983147919331007,0.9845261296139116
V0399 named,light_V0399_V_8s_2026_05_20-0049_flat_0p3_late_bias_cal.fits,2461181.698254977,131.15843804073825,235494.7014465332,1795.4979104995728,4,True,ok,187.2128478142118,37.54166655242443,1.0054392505695429,0.9901593588559062
V0399 named,light_V0399_V_8s_2026_05_20-0050_flat_0p3_late_bias_cal.fits,2461181.698446412,130.20001986913078,204334.7206993103,1569.3908565044403,4,True,ok,185.6229417939925,37.81733326613903,0.9980921727712091,0.9817504256870472
V0399 named,light_V0399_V_8s_2026_05_20-0051_flat_0p3_late_bias_cal.fits,2461181.698638773,130.19652066785247,236134.6334991455,1813.6785244941711,4,True,ok,191.10107615575663,38.09433303773403,0.9980653484634221,1.010724003466035
V0399 named,light_V0399_V_8s_2026_05_20-0052_flat_0p3_late_bias_cal.fits,2461181.6988304397,130.4186271711539,228602.5525817871,1752.836673259735,4,True,ok,189.14845034668429,38.37033301591873,0.9997679807878225,1.0003966635330659
V0399 named,light_V0399_V_8s_2026_05_20-0053_flat_0p3_late_bias_cal.fits,2461181.6990222223,130.57390215478523,229403.2650527954,1756.8845019340515,4,True,ok,193.3105360176873,38.64649996161461,1.000958293553868,1.022409725818158
V0399 named,light_V0399_V_8s_2026_05_20-0054_flat_0p3_late_bias_cal.fits,2461181.699213773,133.3283072070186,239345.4339542389,1795.1584248542786,4,True,ok,,38.92233297228813,1.0220731146271589,
V0399 named,light_V0399_V_8s_2026_05_20-0055_flat_0p3_late_bias_cal.fits,2461181.699405208,131.59748182711823,242748.7881679535,1844.6309518814087,4,True,ok,,39.19799968600273,1.0088048888169883,
V0399 named,light_V0399_V_8s_2026_05_20-0056_flat_0p3_late_bias_cal.fits,2461181.699596991,130.70147705859802,245069.3776512146,1875.0314316749573,4,True,ok,,39.47416663169861,1.0019362620139771,
V0399 named,light_V0399_V_8s_2026_05_20-0057_flat_0p3_late_bias_cal.fits,2461181.699788773,131.13473932391875,252993.58805847168,1929.2644295692444,4,True,ok,,39.75033290684223,1.0052575800614583,
V0399 named,light_V0399_V_8s_2026_05_20-0058_flat_0p3_late_bias_cal.fits,2461181.6999804396,131.30464909490905,222733.0709533691,1696.3075754642487,4,True,ok,188.73772109564672,40.02633288502693,1.006560080726767,0.9982243371322929
V0399 named,light_V0399_V_8s_2026_05_20-0059_flat_0p3_late_bias_cal.fits,2461181.7001721063,132.44454374973228,240993.7637939453,1819.5824227333069,4,True,ok,,40.30233286321163,1.0152983277247811,
V0399 named,light_V0399_V_8s_2026_05_20-0060_flat_0p3_late_bias_cal.fits,2461181.7003641203,129.36659307946084,216444.2181892395,1673.1075081825256,4,True,ok,186.13149628998772,40.57883307337761,0.9917032585745483,0.984440144900109
V0399 named,light_V0399_V_8s_2026_05_20-0061_flat_0p3_late_bias_cal.fits,2461181.70055544,126.74609108186847,244067.7834014893,1925.643476009369,4,True,ok,,40.854333490133286,0.9716149165362199,
V0399 named,light_V0399_V_8s_2026_05_20-0062_flat_0p3_late_bias_cal.fits,2461181.700747222,130.44889382072762,233304.4708480835,1788.4741220474243,4,True,ok,189.37642960894595,41.13049976527691,1.0,1.0016024344125167
V0399 named,light_V0399_V_8s_2026_05_20-0063_flat_0p3_late_bias_cal.fits,2461181.70093831,128.77512564819767,232477.3215637207,1805.2967946529388,4,True,ok,190.77471264224852,41.40566624701023,0.9871691654600754,1.0089978832180815
V0399 named,light_V0399_V_8s_2026_05_20-0064_flat_0p3_late_bias_cal.fits,2461181.701130209,130.8362360761932,236397.12132263184,1806.81689119339,4,True,ok,190.4178165205866,41.68200083076954,1.002969302721707,1.007110277537548
V0399 named,light_V0399_V_8s_2026_05_20-0065_flat_0p3_late_bias_cal.fits,2461181.7013217593,126.4452230653484,233315.5585899353,1845.1907706260681,4,True,ok,,41.95783317089081,0.9693085112635653,
V0399 named,light_V0399_V_8s_2026_05_20-0066_flat_0p3_late_bias_cal.fits,2461181.701513542,128.7954205181032,238203.39588165283,1849.4710054397583,4,True,ok,187.66791311232706,42.234000116586685,0.9873247426314191,0.9925661763851524
V0399 named,light_V0399_V_8s_2026_05_20-0067_flat_0p3_late_bias_cal.fits,2461181.70170544,129.34945778648787,260994.58959960935,2017.7478442192078,4,True,ok,,42.510333359241486,0.9915719022060036,
V0399 named,light_V0399_V_8s_2026_05_20-0068_flat_0p3_late_bias_cal.fits,2461181.7018971066,129.00114243658328,239436.9409713745,1856.0838799476624,4,True,ok,,42.786333337426186,0.9889017733938477,
V0399 named,light_V0399_V_8s_2026_05_20-0069_flat_0p3_late_bias_cal.fits,2461181.7020890047,128.33505046577696,205170.08976745603,1598.7065811157227,4,True,ok,191.51152489102506,43.062666580080986,0.9837956206983582,1.0128948462329797
V0399 named,light_V0399_V_8s_2026_05_20-0070_flat_0p3_late_bias_cal.fits,2461181.702280787,130.26042741573661,207100.23192977905,1589.8936924934387,4,True,ok,189.88110847952012,43.33883285522461,0.9985552471970364,1.0042716556371827
V0399 named,light_V0399_V_8s_2026_05_20-0071_flat_0p3_late_bias_cal.fits,2461181.7024725694,132.67115503542706,238952.70917892456,1801.0901398658752,4,True,ok,,43.61499980092049,1.017035492978219,
V0399 named,light_V0399_V_8s_2026_05_20-0072_flat_0p3_late_bias_cal.fits,2461181.7026641206,131.63323438594185,245099.63958740231,1861.9890389442444,4,True,ok,,43.89083348214626,1.0090789621170866,
V0399 named,light_V0399_V_8s_2026_05_20-0073_flat_0p3_late_bias_cal.fits,2461181.7028560187,129.12939105802792,242907.1375751495,1881.1142497062683,4,True,ok,,44.16716672480106,0.9898849064637294,
V0399 named,light_V0399_V_8s_2026_05_20-0074_flat_0p3_late_bias_cal.fits,2461181.7030475694,131.74626950760003,190775.7830810547,1448.0545353889465,4,True,ok,186.68212553677128,44.44299973547459,1.0099454709723745,0.9873523953590282
V0399 named,light_V0399_V_8s_2026_05_20-0075_flat_0p3_late_bias_cal.fits,2461181.7032395834,130.92968619833326,254214.4809360504,1941.6107096672058,4,True,ok,,44.719499945640564,1.0036856761565673,
V0399 named,light_V0399_V_8s_2026_05_20-0076_flat_0p3_late_bias_cal.fits,2461181.703431134,130.77659429482875,221191.1690196991,1691.3666410446167,4,True,ok,190.2682289499771,44.99533295631409,1.0025120985276539,1.006319116382014
V0399 named,light_V0399_V_8s_2026_05_20-0077_flat_0p3_late_bias_cal.fits,2461181.703622338,127.69222515589539,250204.75310325623,1959.4360799789429,4,True,ok,,45.270666405558586,0.9788678264407467,
V0399 named,light_V0399_V_8s_2026_05_20-0078_flat_0p3_late_bias_cal.fits,2461181.703814236,131.3485350399383,218499.7227783203,1663.5109231472015,4,True,ok,191.69461055548905,45.54699964821339,1.0068965032424655,1.013863177126174
V0399 named,light_V0399_V_8s_2026_05_20-0079_flat_0p3_late_bias_cal.fits,2461181.7040060186,131.3400523235228,268106.16564941406,2041.3130717277527,4,True,ok,,45.823166593909264,1.0068314761183017,
V0399 named,light_V0399_V_8s_2026_05_20-0080_flat_0p3_late_bias_cal.fits,2461181.7041976852,132.31157146795763,261798.965467453,1978.655098438263,4,True,ok,,46.099166572093964,1.014278983843204,
V0399 named,light_V0399_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.704389352,131.731253786861,249815.5061340332,1896.4027059078217,4,True,ok,,46.375166550278664,1.0098303628997858,
V0399 named,light_V0399_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.704580671,,,,4,False,too_few_or_bad_target,,46.650666296482086,,
V0399 named,light_V0399_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.704772338,130.2057083593297,227200.09252929688,1744.931888103485,4,True,ok,,46.926666274666786,0.9981357798117313,
V0399 named,light_V0399_V_8s_2026_05_20-0084_flat_0p3_late_bias_cal.fits,2461181.704964236,129.600703346052,219999.396982193,1697.5169987678528,4,True,ok,186.70913872639133,47.20299951732159,0.993497909795684,0.9874952667635666
V0399 named,light_V0399_V_8s_2026_05_20-0085_flat_0p3_late_bias_cal.fits,2461181.7051554397,127.71747026356701,244224.54489135745,1912.225041627884,4,True,ok,,47.478332966566086,0.9790613513295534,
V0399 named,light_V0399_V_8s_2026_05_20-0086_flat_0p3_late_bias_cal.fits,2461181.705346875,129.30701617257853,222623.6554222107,1721.6672537326813,4,True,ok,190.2843860719114,47.753999680280685,0.991246551697722,1.0064045705892557
V0399 named,light_V0399_V_8s_2026_05_20-0087_flat_0p3_late_bias_cal.fits,2461181.705539352,132.2279820139512,219467.5806465149,1659.7665433883667,4,True,ok,188.54554627665087,48.031166419386864,1.0136382006862283,0.9972079341568195
V0399 named,light_V0399_V_8s_2026_05_20-0088_flat_0p3_late_bias_cal.fits,2461181.7057315973,,,,4,False,too_few_or_bad_target,,48.30799989402294,,
V0399 named,light_V0399_V_8s_2026_05_20-0089_flat_0p3_late_bias_cal.fits,2461181.705923148,129.38764377824873,237148.92865753177,1832.8560729026794,4,True,ok,188.3458307426778,48.583832904696465,0.991864629807154,0.9961516487181803
V0399 named,light_V0399_V_8s_2026_05_20-0090_flat_0p3_late_bias_cal.fits,2461181.7061149306,133.1028700367399,251952.29607009888,1892.9140746593475,4,True,ok,,48.85999985039234,1.0203449499515078,
V0399 named,light_V0399_V_8s_2026_05_20-0091_flat_0p3_late_bias_cal.fits,2461181.706306713,132.8679886285901,247653.96411132812,1863.9099354743958,4,True,ok,,49.13616679608822,1.018544387284625,
V0399 named,light_V0399_V_8s_2026_05_20-0092_flat_0p3_late_bias_cal.fits,2461181.706498958,133.8702979152892,227921.80810546875,1702.5569648742676,4,True,ok,189.2014532679046,49.41299960017204,1.0262279272315142,1.0006769933240272
V0399 named,light_V0399_V_8s_2026_05_20-0093_flat_0p3_late_bias_cal.fits,2461181.7066908563,129.92797221194195,260963.2859916687,2008.5227341651917,4,True,ok,,49.68933284282684,0.9960066996850003,
V0399 named,light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,130.69339199825862,220744.19573020935,1689.0233879089355,4,True,ok,187.7690122663901,49.96549978852272,1.0018742832566063,0.9931008847384343
V0399 named,light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,129.6855459977732,257497.88716125488,1985.5557932853699,4,True,ok,,50.24066627025604,0.9941482997624843,
V0399 named,light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,130.68101600645133,276574.8903808594,2116.412152528763,4,True,ok,,50.51666624844074,1.0017794109166054,
V0399 named,light_V0399_V_8s_2026_05_20-0097_flat_0p3_late_bias_cal.fits,2461181.707456597,129.99142748901258,248023.498046875,1907.9988799095154,4,True,ok,,50.79199969768524,0.9964931375167986,
V0399 named,light_V0399_V_8s_2026_05_20-0098_flat_0p3_late_bias_cal.fits,2461181.7076488426,132.33842442967997,238526.73048591617,1802.3996546268463,4,True,ok,,51.06883317232132,1.014484834279615,
V0399 named,light_V0399_V_8s_2026_05_20-0099_flat_0p3_late_bias_cal.fits,2461181.707839815,130.85180727747604,275634.7908592224,2106.465295314789,4,True,ok,,51.34383335709572,1.0030886690177852,
V0399 named,light_V0399_V_8s_2026_05_20-0100_flat_0p3_late_bias_cal.fits,2461181.7080314816,129.354507884672,229199.96141815183,1771.8745574951172,4,True,ok,188.19994368660412,51.61983333528042,0.9916106154371871,0.9953800593983563
V0399 named,light_V0399_V_8s_2026_05_20-0101_flat_0p3_late_bias_cal.fits,2461181.7082226854,130.22048976354534,270164.6859512329,2074.671093940735,4,True,ok,,51.89516678452492,0.9982490916519678,
V0399 named,light_V0399_V_8s_2026_05_20-0102_flat_0p3_late_bias_cal.fits,2461181.7084144675,132.35453617470102,230227.1424255371,1739.4730024337769,4,True,ok,191.62811676685345,52.17133305966854,1.0146083442960603,1.0135114948143453
V0399 named,light_V0399_V_8s_2026_05_20-0103_flat_0p3_late_bias_cal.fits,2461181.7086069444,126.88870216817627,254406.69688415527,2004.9594056606293,4,True,ok,,52.44849979877472,0.9727081499254104,
V0399 named,light_V0399_V_8s_2026_05_20-0104_flat_0p3_late_bias_cal.fits,2461181.708799537,127.29406052100754,218690.84701919556,1717.9972586631775,4,True,ok,190.6193805553635,52.72583283483982,0.9758155611188571,1.008176339604192
V0399 named,light_V0399_V_8s_2026_05_20-0105_flat_0p3_late_bias_cal.fits,2461181.7089913194,134.02716525354109,219466.10537719727,1637.4747982025146,4,True,ok,193.36753326324813,53.0019997805357,1.0274304467290538,1.0227111813901444
V0399 named,light_V0399_V_8s_2026_05_20-0106_flat_0p3_late_bias_cal.fits,2461181.709182986,129.604828885906,262697.68003845215,2026.9127492904663,4,True,ok,,53.2779997587204,0.993529535513106,
V0399 named,light_V0399_V_8s_2026_05_20-0107_flat_0p3_late_bias_cal.fits,2461181.7093744213,129.65473913531943,260122.1408996582,2006.267897605896,4,True,ok,,53.553666472435,0.9939121393662442,
V0399 named,light_V0399_V_8s_2026_05_20-0108_flat_0p3_late_bias_cal.fits,2461181.7095659724,129.42925106591989,265232.46862983704,2049.246723175049,4,True,ok,,53.829500153660774,0.9921835845062128,
V0399 named,light_V0399_V_8s_2026_05_20-0109_flat_0p3_late_bias_cal.fits,2461181.7097577546,129.86476491988645,262552.0541381836,2021.734334945679,4,True,ok,,54.1056664288044,0.9955221628659886,
