set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0008_flat_0p3_late_bias_cal.fits,2461181.690400463,204.19067559886767,292.8113925270495,3,True,26.231166645884514,1.0199202186870864,1.0014205443876174
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_0p3_late_bias_cal.fits,2461181.690591667,196.90280713396328,296.8840731879193,3,True,26.506500095129013,0.9835177513526318,1.0153491898864375
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_0p3_late_bias_cal.fits,2461181.690783102,204.14473911688356,287.45564812928126,3,True,26.782166808843613,1.019690768705526,0.9831037964492032
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_0p3_late_bias_cal.fits,2461181.690974884,194.39406744865687,288.1789305726813,3,True,27.058333083987236,0.9709867465897439,0.9855774361937659
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_0p3_late_bias_cal.fits,2461181.691166551,205.7743238864538,286.9063066184808,3,True,27.334333062171936,1.0278304472176552,0.9812250380100155
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_0p3_late_bias_cal.fits,2461181.691357754,201.60412053984393,287.83215625667833,3,True,27.60966584086418,1.007000530784059,0.9843914614223804
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_0p3_late_bias_cal.fits,2461181.6915494213,193.34237195699257,287.65760576456563,3,True,27.885666489601135,0.9657335904762019,0.9837944954118504
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_0p3_late_bias_cal.fits,2461181.6917408565,207.59342045095596,294.9372425731064,3,True,28.161333203315735,1.0369167258170011,1.0086909920708034
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_0p3_late_bias_cal.fits,2461181.691932523,196.1510639412352,282.5632776140067,3,True,28.437333181500435,0.9797628390419935,0.9663717960223429
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0017_flat_0p3_late_bias_cal.fits,2461181.692123727,200.87355430051528,293.74128652622596,3,True,28.712666630744934,1.0033513960897535,1.004600799591629
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0018_flat_0p3_late_bias_cal.fits,2461181.6923153936,201.1042453912272,291.956622474064,3,True,28.988666608929634,1.0045036842978121,0.9984972145116873
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0019_flat_0p3_late_bias_cal.fits,2461181.6925069443,204.30060011742174,297.35355276463156,3,True,29.264499619603157,1.0204692850862935,1.0169548189886133
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.692698148,202.3241154224997,287.9114178295709,3,True,29.539833068847656,1.0105968621837085,0.9846625375126584
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.6928898147,200.51531811104147,285.7716339206878,3,True,29.815833047032356,1.0015620277376573,0.9773444357529818
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.6930810185,196.04639783437932,287.8770643330836,3,True,30.091166496276855,0.979240038094886,0.9845450478997816
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.693271991,199.71422631012635,285.40146222144733,3,True,30.366166681051254,0.9975606220790422,0.9760784414848932
