period_min,model_type,N,k,dof,chi2,reduced_chi2,chi2_p_value,bic_chi2,sse,bic_sse,rms_pct,fundamental_amp_pct,delta_chi2
10.392878575715143,sine,138,3,135,455.5568565652968,3.3744952338170133,2.251218878941343e-36,470.33861762076845,0.03770023835101763,-1117.5555104853424,1.6528464326076655,0.16465949448884065,71.7960918972235
10.394078815763152,sine,138,3,135,455.52941339468833,3.3742919510717653,2.273252567305933e-36,470.31117445015997,0.03769786647104976,-1117.564192916723,1.6527944380424007,0.16564950464181732,71.76864872661503
10.395279055811162,sine,138,3,135,455.5015807191437,3.374085783104768,2.2958187019748666e-36,470.28334177461534,0.03769546282285174,-1117.5729921952413,1.652741745409198,0.1666477958846826,71.7408160510704
10.396479295859173,sine,138,3,135,455.4733597945849,3.3738767392191473,2.3189277704090046e-36,470.2551208500565,0.037693027513606606,-1117.5819079508015,1.6526883569910606,0.16765417898806698,71.71259512651159
10.397679535907182,sine,138,3,135,455.44475189084426,3.3736648288210684,2.3425905468644718e-36,470.2265129463159,0.037690560651643314,-1117.590939809309,1.6526342750955307,0.16866846758508797,71.68398722277095
10.39887977595519,sine,138,3,135,455.41575829158785,3.3734500614191694,2.3668180993040747e-36,470.1975193470595,0.03768806234643063,-1117.6000873926891,1.6525795020545655,0.16969047817652042,71.65499362351454
10.400080016003201,sine,138,3,135,455.3863802942375,3.373232446623981,2.3916217965073894e-36,470.1681413497091,0.037685532708571265,-1117.6093503189027,1.6525240402244248,0.17072003013182885,71.62561562616418
10.40128025605121,sine,138,3,135,455.3566192098955,3.3730119941473737,2.417013315379138e-36,470.1383802653671,0.03768297184979581,-1117.6187282019648,1.6524678919855522,0.1717569456861991,71.59585454182218
10.40248049609922,sine,138,3,135,455.3264763632695,3.372788713801996,2.4430046484662162e-36,470.1082374187411,0.03768037988295692,-1117.6282206519602,1.652411059742459,0.17280104993404413,71.56571169519617
10.40368073614723,sine,138,3,135,455.2959530925946,3.3725626155007005,2.4696081116879533e-36,470.0777141480662,0.0376777569220234,-1117.637827275062,1.6523535459236116,0.17385217081910362,71.53518842452127
10.404880976195239,sine,138,3,135,455.26505074955776,3.3723337092559835,2.4968363522831e-36,470.0468118050294,0.03767510308207404,-1117.6475476735484,1.6522953529813083,0.17491013912133296,71.50428608148445
10.406081216243248,sine,138,3,135,455.23377069921867,3.3721020051793977,2.5247023569819412e-36,470.0155317546903,0.03767241847929163,-1117.65738144582,1.6522364833915628,0.1759747884410506,71.47300603114536
10.407281456291258,sine,138,3,135,455.20211431993584,3.371867513481006,2.553219460403686e-36,469.9838753754075,0.03766970323095716,-1117.6673281864164,1.6521769396539925,0.17704595518031582,71.44134965186254
10.408481696339269,sine,138,3,135,455.1700830032877,3.3716302444687978,2.5824013536915632e-36,469.9518440587593,0.03766695745544356,-1117.6773874860348,1.6521167242916937,0.17812347852187496,71.40931833521438
10.409681936387278,sine,138,3,135,455.1376781539955,3.371390208548115,2.612262093387843e-36,469.91943920946716,0.037664181272209746,-1117.687558931546,1.6520558398511274,0.17920720040594165,71.37691348592222
10.410882176435287,sine,138,3,135,455.10490118984654,3.3711474162210857,2.642816110553984e-36,469.8866622453182,0.037661374801794684,-1117.697842106013,1.6519942889020023,0.18029696550486518,71.34413652177324
10.412082416483297,sine,138,3,135,455.0717535416139,3.3709018780860287,2.674078220148221e-36,469.8535145970855,0.037658538165810926,-1117.7082365887072,1.6519320740371486,0.18139262119594776,71.31098887354057
10.413282656531306,sine,138,3,135,455.03823665298444,3.370653604836922,2.7060636306525607e-36,469.81999770845607,0.0376556714869392,-1117.7187419551265,1.6518691978724138,0.1824940175326656,71.27747198491113
10.414482896579315,sine,138,3,135,455.00435198047467,3.3704026072627755,2.7387879539788816e-36,469.7861130359463,0.037652774888921624,-1117.7293577770126,1.6518056630465283,0.18360100721427744,71.24358731240136
