file,jd,exptime,object_id,role,x,y,registered,dx,dy,matches,flux,flux_err,flux_rate,flux_rate_err,saturated,flag
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774288805679445888_src7,comparison,1944.5979695251317,1351.7388630834228,True,0.0,0.0,3,11.201728820800781,40.84935190521991,1.4002161026000977,5.106168988152489,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,gaia_774290626745586944_src8,comparison,1071.4610770076736,1433.9985575432859,True,0.0,0.0,3,60.689788818359375,38.87585453463693,7.586223602294922,4.859481816829616,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,DN_UMa,check,1813.3983050713846,672.9619816187593,True,0.0,0.0,3,2396747.685546875,9126.649633186766,299593.4606933594,1140.8312041483457,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,HD_103405,comparison,1116.3812692437102,136.53417794815724,True,0.0,0.0,3,114336.81321716309,489.25031512083785,14292.101652145386,61.15628939010473,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,TYC_3452_787_1,comparison,322.56642101066075,740.2142059114336,True,0.0,0.0,3,151981.0643310547,613.2187961675409,18997.633041381836,76.65234952094261,False,ok
light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,8.0,HD_103187,comparison,25.66678162015733,1499.1367055374333,True,0.0,0.0,3,568044.059753418,1981.8422322613474,71005.50746917725,247.73027903266842,False,ok
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,target,target,1888.7071274270452,619.4325309613733,True,0.0,0.0,3,1964928.5629882812,4010.5814604629622,245616.07037353516,501.3226825578703,False,ok
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774272862760870784_src1,comparison,599.578460791499,258.08586022924334,True,0.0,0.0,3,-12.42758560180664,41.34892667018746,-1.55344820022583,5.1686158337734325,False,nonpositive_flux
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774271076054448768_src2,comparison,1506.7178858234115,321.3162110314761,True,0.0,0.0,3,-45.886417388916016,43.27477111362571,-5.735802173614502,5.409346389203214,False,nonpositive_flux
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774384016513181696_src3,comparison,390.6121365600256,1254.514788035858,True,0.0,0.0,3,-38.47121047973633,43.43816091530278,-4.808901309967041,5.429770114412848,False,nonpositive_flux
