file,raw_file,jd,exptime,object_id,role,v_mag,x,y,registered,dx,dy,shift_scatter,n_anchor_centroids,flux,flux_err,flux_rate,flux_rate_err,raw_peak,saturated,frame_artifact,flag
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0029.fit,2461181.797475,35.0,125,comparison,12.454,401.5968571324955,1194.9573907129904,True,11.789525482309955,19.644120027575582,1.572098566865837,6,73339.93698120117,284.92127255134756,2095.426770891462,8.14060778718136,2206.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0029.fit,2461181.797475,35.0,143,comparison,14.29,838.7093278188543,1404.3331124664196,True,11.789525482309955,19.644120027575582,1.572098566865837,6,13513.796813964844,145.69788949275227,386.10848039899554,4.1627968426500646,1027.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0029_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0029.fit,2461181.797475,35.0,144,comparison,14.357,296.3629165210268,1382.6325538970252,True,11.789525482309955,19.644120027575582,1.572098566865837,6,12531.297668457031,141.8364734143045,358.03707624162945,4.052470668980129,995.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0030.fit,2461181.797979514,35.0,target,target,,514.6619217779399,1303.656333400736,True,11.768442327937692,19.73272263693093,1.5452927444330835,6,14633.889083862305,148.53099124302955,418.1111166817801,4.243742606943702,1084.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0030.fit,2461181.797979514,35.0,90,comparison,8.97,743.2001787129113,219.29208565680432,True,11.768442327937692,19.73272263693093,1.5452927444330835,6,1685252.014251709,1395.8062410550656,48150.05755004883,39.88017831585902,39781.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0030.fit,2461181.797979514,35.0,96,comparison,9.551,1820.1555103129722,1089.7573047965877,True,11.768442327937692,19.73272263693093,1.5452927444330835,6,1001850.6704406738,1047.3997444859451,28624.304869733536,29.92570698531272,24873.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0030.fit,2461181.797979514,35.0,112,comparison,11.235,1285.2798755632175,1341.0517967100177,True,11.768442327937692,19.73272263693093,1.5452927444330835,6,227982.27856445312,490.73725580160016,6513.779387555804,14.02106445147429,6160.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0030.fit,2461181.797979514,35.0,125,comparison,12.454,401.5668170259938,1195.0963249267338,True,11.768442327937692,19.73272263693093,1.5452927444330835,6,72830.84439086914,283.2738986811469,2080.881268310547,8.093539962318482,2423.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0030.fit,2461181.797979514,35.0,143,comparison,14.29,838.7538380518852,1404.371383471387,True,11.768442327937692,19.73272263693093,1.5452927444330835,6,13282.48471069336,142.55903767623525,379.4995631626674,4.07311536217815,1068.0,False,False,ok
light_AMCVn_V_35s_2026_05_20-0030_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_35s_2026_05_20-0030.fit,2461181.797979514,35.0,144,comparison,14.357,296.4648786803337,1382.7777766421782,True,11.768442327937692,19.73272263693093,1.5452927444330835,6,12349.373413085938,138.7421056046755,352.8392403738839,3.9640601601335854,1018.0,False,False,ok
