file,jd,minutes,HD_103187_norm_diff_flux,ensemble
light_V0399_V_8s_2026_05_20-0079_flat_0p3_late_bias_cal.fits,2461181.7040060186,21.51999995112419,0.9868248491907124,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0080_flat_0p3_late_bias_cal.fits,2461181.7041976852,21.79599992930889,0.9997675315311682,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.704389352,22.07199990749359,1.0271794841435138,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.704580671,22.347499653697017,1.0528667542840768,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.704772338,22.62349963188171,0.9903089352851266,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0084_flat_0p3_late_bias_cal.fits,2461181.704964236,22.89983287453651,0.972717954715479,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0085_flat_0p3_late_bias_cal.fits,2461181.7051554397,23.175166323781013,1.0058370258649498,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0086_flat_0p3_late_bias_cal.fits,2461181.705346875,23.450833037495613,0.9956360706898144,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0087_flat_0p3_late_bias_cal.fits,2461181.705539352,23.72799977660179,0.9753439962045696,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0088_flat_0p3_late_bias_cal.fits,2461181.7057315973,24.00483325123787,1.0783127606287688,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0089_flat_0p3_late_bias_cal.fits,2461181.705923148,24.280666261911392,1.0156178843256396,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0090_flat_0p3_late_bias_cal.fits,2461181.7061149306,24.55683320760727,0.9846203722182297,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0091_flat_0p3_late_bias_cal.fits,2461181.706306713,24.833000153303143,1.0024853089647634,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0092_flat_0p3_late_bias_cal.fits,2461181.706498958,25.10983295738697,0.9989404426085855,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0093_flat_0p3_late_bias_cal.fits,2461181.7066908563,25.38616620004177,1.0042665950672462,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0094_flat_0p3_late_bias_cal.fits,2461181.706882639,25.662333145737648,0.9954893566533708,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0095_flat_0p3_late_bias_cal.fits,2461181.7070737267,25.93749962747097,1.0035939500841098,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0096_flat_0p3_late_bias_cal.fits,2461181.7072653933,26.21349960565567,1.0043549388292072,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0097_flat_0p3_late_bias_cal.fits,2461181.707456597,26.48883305490017,0.9774719406648846,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0098_flat_0p3_late_bias_cal.fits,2461181.7076488426,26.765666529536247,1.0010093339287995,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0099_flat_0p3_late_bias_cal.fits,2461181.707839815,27.04066671431065,1.0101199491337047,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0100_flat_0p3_late_bias_cal.fits,2461181.7080314816,27.316666692495343,0.9915451191961757,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0101_flat_0p3_late_bias_cal.fits,2461181.7082226854,27.592000141739845,1.0072480917169957,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0102_flat_0p3_late_bias_cal.fits,2461181.7084144675,27.86816641688347,1.0126553287858642,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0103_flat_0p3_late_bias_cal.fits,2461181.7086069444,28.145333155989647,1.009458570372606,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0104_flat_0p3_late_bias_cal.fits,2461181.708799537,28.42266619205475,1.054997616585643,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0105_flat_0p3_late_bias_cal.fits,2461181.7089913194,28.698833137750626,0.990247719820099,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0106_flat_0p3_late_bias_cal.fits,2461181.709182986,28.97483311593533,0.9840341551517753,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0107_flat_0p3_late_bias_cal.fits,2461181.7093744213,29.250499829649925,0.998444718339085,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0108_flat_0p3_late_bias_cal.fits,2461181.7095659724,29.526333510875705,0.986884729820991,all_comps_without_HD
light_V0399_V_8s_2026_05_20-0109_flat_0p3_late_bias_cal.fits,2461181.7097577546,29.802499786019325,1.005861803092016,all_comps_without_HD
