flat,sequence,file,object_id,role,x,y,match_dist,flux_rate,flag
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,937.6072096950819,1102.5867331692841,2.201468117069738,1081.578833580017,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1067.6929255614773,1435.2676791681145,2.1094555608719094,342.5916700363159,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,387.697718817388,1257.0098255075713,3.7402534147905966,1346.3282413482666,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1504.4919533383163,322.2675996422862,0.6041079719711915,2279.562791824341,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,597.8483215546811,258.6853933783512,1.4153084034143,3307.6773223876953,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774287774887292672_src5,comparison,2031.7850421074565,1081.8274350415688,0.7631424641794631,1335.5402336120605,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774288805679445888_src7,comparison,1942.8732583397273,1352.7087738565835,1.443215548263586,1061.322759628296,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2039.7687698044647,1443.5357246546027,1.6188931090602763,1402.9343757629395,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,938.5339032942803,1101.1382251258851,1.1968484822731047,1187.833369255066,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1068.3890464983572,1433.9203573881523,0.5321254957739636,364.2938289642334,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,388.6252130902725,1255.6299992287882,2.373316622229302,1521.5292010307312,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1503.5099885329141,322.29260069195624,0.8908265945770218,2052.8981552124023,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,596.8826994200236,258.66621359651856,2.6197304000238235,3027.4491119384766,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774287774887292672_src5,comparison,2030.7728952597245,1081.8427788363026,1.0793630653135458,1222.4300384521484,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774288805679445888_src7,comparison,1941.7860387918902,1352.7279117833018,1.8694525366769699,966.7996339797974,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2038.5743189036527,1443.5877814018777,1.8803675117323304,1257.7413363456726,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,937.3232034951677,1101.2188938824559,1.9878935150747712,1060.6052379608154,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1067.094540903296,1434.345824502321,1.3710491995049878,332.3336601257324,ok
